shipment_id,origin_port_id,destination_port_id,carrier_id,departure_date,scheduled_arrival,actual_arrival,cost_usd,status,delay_days,is_on_time,transit_days,departure_month,departure_year,carrier_name,carrier_type,rating,carrier_country,origin_port_name,origin_region,origin_congestion,origin_congestion_level,dest_port_name,dest_region,dest_congestion,dest_congestion_level,origin_weather_severity,origin_wind_kmh,route
SHP00793,P005,P003,C010,2022-03-01,2022-03-10,2022-03-10,2639.86,Delivered,0.0,True,9.0,2022-03,2022,COSCO Shipping,Ocean,3.6,China,Dubai (Jebel Ali),Middle East,0.74,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.8,Dubai (Jebel Ali) → Rotterdam
SHP00794,P007,P012,C006,2022-02-19,2022-03-09,2022-03-09,4328.88,Delivered,0.0,True,18.0,2022-02,2022,FedEx Freight,Air,4.6,USA,Busan,Asia Pacific,0.78,High,Long Beach,North America,0.83,High,0.0,22.8,Busan → Long Beach
SHP00795,P004,P012,C003,2024-02-23,2024-03-05,2024-03-05,1939.57,Delivered,0.0,True,11.0,2024-02,2024,CMA CGM,Ocean,4.1,France,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,0.0,8.9,Los Angeles → Long Beach
SHP00796,P005,P006,C006,2022-04-09,2022-04-21,2022-04-21,2961.34,Delivered,0.0,True,12.0,2022-04,2022,FedEx Freight,Air,4.6,USA,Dubai (Jebel Ali),Middle East,0.74,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Dubai (Jebel Ali) → Hamburg
SHP00797,P009,P005,C006,2024-03-08,2024-04-02,2024-04-02,6232.18,Delivered,0.0,True,25.0,2024-03,2024,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,New York / NJ → Dubai (Jebel Ali)
SHP00798,P004,P010,C010,2023-12-08,2023-12-26,2023-12-26,3119.43,Delivered,0.0,True,18.0,2023-12,2023,COSCO Shipping,Ocean,3.6,China,Los Angeles,North America,0.85,Critical,Colombo,South Asia,0.55,Low,0.0,22.8,Los Angeles → Colombo
SHP00799,P002,P008,C008,2022-03-20,2022-04-10,2022-04-10,6202.42,Delivered,0.0,True,21.0,2022-03,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Antwerp,Europe,0.65,Medium,0.0,15.3,Singapore → Antwerp
SHP00800,P008,P011,C009,2024-02-21,2024-03-17,2024-03-17,4686.69,Delivered,0.0,True,25.0,2024-02,2024,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Antwerp → Tanjung Pelepas
SHP00801,P002,P005,C003,2024-05-27,2024-06-09,2024-06-12,1961.42,In Transit,3.0,False,16.0,2024-05,2024,CMA CGM,Ocean,4.1,France,Singapore,Asia Pacific,0.71,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Singapore → Dubai (Jebel Ali)
SHP00802,P002,P003,C001,2024-03-04,2024-03-31,2024-03-31,4203.73,Delivered,0.0,True,27.0,2024-03,2024,Maersk Line,Ocean,4.5,Denmark,Singapore,Asia Pacific,0.71,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.8,Singapore → Rotterdam
SHP00803,P011,P009,C010,2022-03-02,2022-03-23,2022-03-29,3718.75,Delayed,6.0,False,27.0,2022-03,2022,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,New York / NJ,North America,0.8,High,1.0,8.7,Tanjung Pelepas → New York / NJ
SHP00804,P002,P011,C004,2023-08-25,2023-09-07,2023-09-15,2647.2,Delayed,8.0,False,21.0,2023-08,2023,Evergreen Marine,Ocean,3.8,Taiwan,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
SHP00805,P012,P005,C010,2022-12-23,2023-01-15,2023-01-17,4487.63,Delayed,2.0,False,25.0,2022-12,2022,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
SHP00806,P002,P011,C001,2023-06-26,2023-07-09,2023-07-09,3033.29,Delivered,0.0,True,13.0,2023-06,2023,Maersk Line,Ocean,4.5,Denmark,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
SHP00807,P009,P001,C002,2022-08-08,2022-08-30,2022-08-30,3568.84,Delivered,0.0,True,22.0,2022-08,2022,MSC,Ocean,4.3,Switzerland,New York / NJ,North America,0.8,High,Shanghai,Asia Pacific,0.92,Critical,0.0,20.7,New York / NJ → Shanghai
SHP00808,P002,P004,C006,2023-01-24,2023-02-13,2023-02-13,2923.92,Delivered,0.0,True,20.0,2023-01,2023,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Singapore → Los Angeles
SHP00809,P006,P002,C008,2022-04-23,2022-05-21,2022-05-21,5968.17,Delivered,0.0,True,28.0,2022-04,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00810,P006,P009,C002,2023-01-30,2023-02-11,2023-02-11,2399.29,Delivered,0.0,True,12.0,2023-01,2023,MSC,Ocean,4.3,Switzerland,Hamburg,Europe,0.62,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Hamburg → New York / NJ
SHP00811,P008,P004,C009,2023-02-22,2023-03-06,2023-03-06,3154.71,Delivered,0.0,True,12.0,2023-02,2023,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Los Angeles,North America,0.85,Critical,0.0,31.3,Antwerp → Los Angeles
SHP00812,P011,P006,C003,2022-01-14,2022-02-13,2022-02-13,3250.36,Delivered,0.0,True,30.0,2022-01,2022,CMA CGM,Ocean,4.1,France,Tanjung Pelepas,Asia Pacific,0.6,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Tanjung Pelepas → Hamburg
SHP00813,P011,P012,C002,2022-05-03,2022-05-19,2022-05-19,4944.96,Delivered,0.0,True,16.0,2022-05,2022,MSC,Ocean,4.3,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Long Beach,North America,0.83,High,0.0,22.8,Tanjung Pelepas → Long Beach
SHP00814,P003,P002,C006,2022-07-23,2022-08-17,2022-08-17,6372.54,Delivered,0.0,True,25.0,2022-07,2022,FedEx Freight,Air,4.6,USA,Rotterdam,Europe,0.68,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Rotterdam → Singapore
SHP00815,P004,P008,C008,2022-10-13,2022-10-29,2022-10-29,2675.98,Delivered,0.0,True,16.0,2022-10,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Los Angeles,North America,0.85,Critical,Antwerp,Europe,0.65,Medium,1.0,8.9,Los Angeles → Antwerp
SHP00816,P007,P006,C008,2023-11-14,2023-12-13,2023-12-13,7696.85,Delivered,0.0,True,29.0,2023-11,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Busan,Asia Pacific,0.78,High,Hamburg,Europe,0.62,Medium,0.0,22.8,Busan → Hamburg
SHP00817,P003,P009,C002,2022-05-06,2022-05-18,2022-05-18,2373.91,Delivered,0.0,True,12.0,2022-05,2022,MSC,Ocean,4.3,Switzerland,Rotterdam,Europe,0.68,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Rotterdam → New York / NJ
SHP00818,P002,P009,C001,2022-07-03,2022-07-23,2022-07-23,3370.21,Delivered,0.0,True,20.0,2022-07,2022,Maersk Line,Ocean,4.5,Denmark,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,3.0,84.7,Singapore → New York / NJ
SHP00819,P010,P002,C002,2023-11-08,2023-11-17,2023-11-17,1767.11,Delivered,0.0,True,9.0,2023-11,2023,MSC,Ocean,4.3,Switzerland,Colombo,South Asia,0.55,Low,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Colombo → Singapore
SHP00820,P005,P010,C006,2024-04-08,2024-04-26,2024-04-26,4112.57,In Transit,0.0,True,18.0,2024-04,2024,FedEx Freight,Air,4.6,USA,Dubai (Jebel Ali),Middle East,0.74,Medium,Colombo,South Asia,0.55,Low,2.0,88.2,Dubai (Jebel Ali) → Colombo
SHP00821,P002,P008,C008,2022-11-19,2022-12-15,2022-12-15,4292.66,Delivered,0.0,True,26.0,2022-11,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Singapore → Antwerp
SHP00822,P012,P003,C008,2023-03-18,2023-03-29,2023-03-29,3171.27,Delivered,0.0,True,11.0,2023-03,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Long Beach,North America,0.83,High,Rotterdam,Europe,0.68,Medium,3.0,78.0,Long Beach → Rotterdam
SHP00823,P010,P012,C008,2023-11-07,2023-11-25,2023-11-25,1818.13,Delivered,0.0,True,18.0,2023-11,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Colombo,South Asia,0.55,Low,Long Beach,North America,0.83,High,3.0,74.1,Colombo → Long Beach
SHP00824,P007,P005,C008,2023-08-29,2023-09-09,2023-09-09,2115.21,Delivered,0.0,True,11.0,2023-08,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Busan → Dubai (Jebel Ali)
SHP00825,P006,P001,C001,2023-08-28,2023-09-17,2023-09-17,5238.06,Delivered,0.0,True,20.0,2023-08,2023,Maersk Line,Ocean,4.5,Denmark,Hamburg,Europe,0.62,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Hamburg → Shanghai
SHP00826,P011,P006,C007,2022-04-10,2022-05-06,2022-05-06,4241.89,Delivered,0.0,True,26.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Hamburg,Europe,0.62,Medium,0.0,30.0,Tanjung Pelepas → Hamburg
SHP00827,P011,P004,C004,2022-08-29,2022-09-16,2022-09-16,4798.51,Delivered,0.0,True,18.0,2022-08,2022,Evergreen Marine,Ocean,3.8,Taiwan,Tanjung Pelepas,Asia Pacific,0.6,Medium,Los Angeles,North America,0.85,Critical,0.0,32.6,Tanjung Pelepas → Los Angeles
SHP00828,P001,P010,C006,2022-02-08,2022-02-16,2022-02-16,1471.55,Delivered,0.0,True,8.0,2022-02,2022,FedEx Freight,Air,4.6,USA,Shanghai,Asia Pacific,0.92,Critical,Colombo,South Asia,0.55,Low,0.0,22.8,Shanghai → Colombo
SHP00829,P007,P005,C001,2023-12-14,2023-12-25,2023-12-25,2389.88,Delivered,0.0,True,11.0,2023-12,2023,Maersk Line,Ocean,4.5,Denmark,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Busan → Dubai (Jebel Ali)
SHP00830,P008,P002,C004,2022-12-11,2023-01-07,2023-01-07,6225.14,Delivered,0.0,True,27.0,2022-12,2022,Evergreen Marine,Ocean,3.8,Taiwan,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Antwerp → Singapore
SHP00831,P010,P005,C006,2023-03-23,2023-04-05,2023-04-05,3470.61,Delivered,0.0,True,13.0,2023-03,2023,FedEx Freight,Air,4.6,USA,Colombo,South Asia,0.55,Low,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Colombo → Dubai (Jebel Ali)
SHP00832,P005,P006,C001,2022-11-01,2022-11-13,2022-11-13,896.55,Delivered,0.0,True,12.0,2022-11,2022,Maersk Line,Ocean,4.5,Denmark,Dubai (Jebel Ali),Middle East,0.74,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Dubai (Jebel Ali) → Hamburg
SHP00833,P002,P011,C002,2023-08-30,2023-09-14,2023-09-14,2241.22,Delivered,0.0,True,15.0,2023-08,2023,MSC,Ocean,4.3,Switzerland,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,1.0,21.8,Singapore → Tanjung Pelepas
SHP00834,P002,P012,C005,2023-06-01,2023-06-19,2023-06-19,3819.46,Delivered,0.0,True,18.0,2023-06,2023,DHL Global,Air,4.7,Germany,Singapore,Asia Pacific,0.71,Medium,Long Beach,North America,0.83,High,1.0,12.5,Singapore → Long Beach
SHP00835,P007,P005,C010,2023-06-12,2023-06-23,2023-06-23,2584.87,Delivered,0.0,True,11.0,2023-06,2023,COSCO Shipping,Ocean,3.6,China,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Busan → Dubai (Jebel Ali)
SHP00836,P003,P011,C008,2022-08-07,2022-09-06,2022-09-06,5608.66,Delivered,0.0,True,30.0,2022-08,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Rotterdam,Europe,0.68,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Rotterdam → Tanjung Pelepas
SHP00837,P011,P009,C010,2024-05-23,2024-06-12,2024-06-12,4286.94,Delivered,0.0,True,20.0,2024-05,2024,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,New York / NJ,North America,0.8,High,1.0,6.9,Tanjung Pelepas → New York / NJ
SHP00838,P003,P012,C005,2024-05-14,2024-05-27,2024-05-27,3415.62,In Transit,0.0,True,13.0,2024-05,2024,DHL Global,Air,4.7,Germany,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,0.0,14.8,Rotterdam → Long Beach
SHP00839,P007,P005,C005,2023-10-24,2023-11-02,2023-11-02,2112.47,Delivered,0.0,True,9.0,2023-10,2023,DHL Global,Air,4.7,Germany,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Busan → Dubai (Jebel Ali)
SHP00840,P004,P006,C008,2023-05-13,2023-05-27,2023-05-27,2699.85,Delivered,0.0,True,14.0,2023-05,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Los Angeles,North America,0.85,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Los Angeles → Hamburg
SHP00841,P004,P003,C005,2022-05-20,2022-05-30,2022-05-30,3036.87,Delivered,0.0,True,10.0,2022-05,2022,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Los Angeles → Rotterdam
SHP00842,P012,P008,C001,2022-02-26,2022-03-14,2022-03-14,2157.35,Delivered,0.0,True,16.0,2022-02,2022,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Antwerp,Europe,0.65,Medium,0.0,22.8,Long Beach → Antwerp
SHP00843,P002,P008,C006,2023-11-19,2023-12-19,2023-12-19,5640.26,Delivered,0.0,True,30.0,2023-11,2023,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Antwerp,Europe,0.65,Medium,0.0,34.6,Singapore → Antwerp
SHP00844,P010,P009,C002,2023-06-19,2023-07-09,2023-07-09,2517.19,Delivered,0.0,True,20.0,2023-06,2023,MSC,Ocean,4.3,Switzerland,Colombo,South Asia,0.55,Low,New York / NJ,North America,0.8,High,0.0,31.4,Colombo → New York / NJ
SHP00845,P005,P009,C002,2022-09-01,2022-09-20,2022-09-20,4691.98,Delivered,0.0,True,19.0,2022-09,2022,MSC,Ocean,4.3,Switzerland,Dubai (Jebel Ali),Middle East,0.74,Medium,New York / NJ,North America,0.8,High,2.0,77.1,Dubai (Jebel Ali) → New York / NJ
SHP00846,P012,P004,C007,2022-08-12,2022-08-24,2022-08-25,1506.84,Delayed,1.0,False,13.0,2022-08,2022,DB Schenker,Rail,4.2,Germany,Long Beach,North America,0.83,High,Los Angeles,North America,0.85,Critical,0.0,22.8,Long Beach → Los Angeles
SHP00847,P007,P005,C010,2022-02-27,2022-03-10,2022-03-10,2717.81,Delivered,0.0,True,11.0,2022-02,2022,COSCO Shipping,Ocean,3.6,China,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,6.7,Busan → Dubai (Jebel Ali)
SHP00848,P004,P006,C003,2023-01-07,2023-01-20,2023-01-20,3500.83,Delivered,0.0,True,13.0,2023-01,2023,CMA CGM,Ocean,4.1,France,Los Angeles,North America,0.85,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Los Angeles → Hamburg
SHP00849,P010,P001,C001,2023-12-09,2023-12-19,2023-12-19,930.95,Delivered,0.0,True,10.0,2023-12,2023,Maersk Line,Ocean,4.5,Denmark,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Colombo → Shanghai
SHP00850,P011,P002,C009,2024-06-06,2024-06-19,2024-06-19,3612.45,Delivered,0.0,True,13.0,2024-06,2024,Hapag-Lloyd,Ocean,4.0,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Tanjung Pelepas → Singapore
SHP00851,P005,P006,C002,2024-04-22,2024-05-06,2024-05-06,2641.22,Delivered,0.0,True,14.0,2024-04,2024,MSC,Ocean,4.3,Switzerland,Dubai (Jebel Ali),Middle East,0.74,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Dubai (Jebel Ali) → Hamburg
SHP00852,P011,P007,C001,2022-10-08,2022-10-19,2022-10-19,2658.18,Delivered,0.0,True,11.0,2022-10,2022,Maersk Line,Ocean,4.5,Denmark,Tanjung Pelepas,Asia Pacific,0.6,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Tanjung Pelepas → Busan
SHP00853,P007,P006,C007,2024-06-16,2024-07-07,2024-07-07,5401.6,Delivered,0.0,True,21.0,2024-06,2024,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Hamburg,Europe,0.62,Medium,0.0,19.5,Busan → Hamburg
SHP00854,P001,P002,C003,2023-10-08,2023-10-25,2023-10-25,2067.55,Delivered,0.0,True,17.0,2023-10,2023,CMA CGM,Ocean,4.1,France,Shanghai,Asia Pacific,0.92,Critical,Singapore,Asia Pacific,0.71,Medium,3.0,67.4,Shanghai → Singapore
SHP00855,P011,P005,C006,2023-08-13,2023-08-21,2023-08-21,1677.02,Delivered,0.0,True,8.0,2023-08,2023,FedEx Freight,Air,4.6,USA,Tanjung Pelepas,Asia Pacific,0.6,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Tanjung Pelepas → Dubai (Jebel Ali)
SHP00856,P003,P011,C007,2024-03-22,2024-04-16,2024-04-16,5552.47,Delivered,0.0,True,25.0,2024-03,2024,DB Schenker,Rail,4.2,Germany,Rotterdam,Europe,0.68,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Rotterdam → Tanjung Pelepas
SHP00857,P003,P012,C010,2024-04-26,2024-05-08,2024-05-08,1822.56,Delivered,0.0,True,12.0,2024-04,2024,COSCO Shipping,Ocean,3.6,China,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,3.0,40.8,Rotterdam → Long Beach
SHP00858,P010,P004,C001,2022-01-24,2022-02-11,2022-02-11,3053.6,Delivered,0.0,True,18.0,2022-01,2022,Maersk Line,Ocean,4.5,Denmark,Colombo,South Asia,0.55,Low,Los Angeles,North America,0.85,Critical,0.0,22.8,Colombo → Los Angeles
SHP00859,P008,P004,C005,2023-12-20,2024-01-05,2024-01-05,2238.09,Delivered,0.0,True,16.0,2023-12,2023,DHL Global,Air,4.7,Germany,Antwerp,Europe,0.65,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Antwerp → Los Angeles
SHP00860,P006,P003,C010,2022-05-01,2022-05-11,2022-05-11,2596.18,Delivered,0.0,True,10.0,2022-05,2022,COSCO Shipping,Ocean,3.6,China,Hamburg,Europe,0.62,Medium,Rotterdam,Europe,0.68,Medium,0.0,33.4,Hamburg → Rotterdam
SHP00861,P008,P012,C008,2022-05-02,2022-05-13,2022-05-13,2780.1,Delivered,0.0,True,11.0,2022-05,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Antwerp,Europe,0.65,Medium,Long Beach,North America,0.83,High,0.0,22.8,Antwerp → Long Beach
SHP00862,P008,P007,C003,2023-03-18,2023-04-10,2023-04-10,6027.4,Delivered,0.0,True,23.0,2023-03,2023,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Busan,Asia Pacific,0.78,High,1.0,8.8,Antwerp → Busan
SHP00863,P011,P004,C007,2022-07-04,2022-07-24,2022-07-24,3082.97,Delivered,0.0,True,20.0,2022-07,2022,DB Schenker,Rail,4.2,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Tanjung Pelepas → Los Angeles
SHP00864,P004,P007,C010,2023-12-02,2023-12-23,2023-12-24,3411.77,Delayed,1.0,False,22.0,2023-12,2023,COSCO Shipping,Ocean,3.6,China,Los Angeles,North America,0.85,Critical,Busan,Asia Pacific,0.78,High,0.0,22.8,Los Angeles → Busan
SHP00865,P012,P007,C004,2024-01-01,2024-01-21,2024-01-21,4049.12,Delivered,0.0,True,20.0,2024-01,2024,Evergreen Marine,Ocean,3.8,Taiwan,Long Beach,North America,0.83,High,Busan,Asia Pacific,0.78,High,0.0,22.8,Long Beach → Busan
SHP00866,P006,P004,C008,2022-12-29,2023-01-12,2023-01-12,3604.77,Delivered,0.0,True,14.0,2022-12,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Hamburg,Europe,0.62,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Hamburg → Los Angeles
SHP00867,P012,P001,C001,2022-09-17,2022-10-09,2022-10-09,2982.14,Delivered,0.0,True,22.0,2022-09,2022,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Long Beach → Shanghai
SHP00868,P009,P001,C010,2022-07-03,2022-07-21,2022-07-23,3809.62,Delayed,2.0,False,20.0,2022-07,2022,COSCO Shipping,Ocean,3.6,China,New York / NJ,North America,0.8,High,Shanghai,Asia Pacific,0.92,Critical,0.0,11.4,New York / NJ → Shanghai
SHP00869,P008,P003,C002,2022-11-21,2022-12-09,2022-12-09,1766.62,Delivered,0.0,True,18.0,2022-11,2022,MSC,Ocean,4.3,Switzerland,Antwerp,Europe,0.65,Medium,Rotterdam,Europe,0.68,Medium,0.0,32.7,Antwerp → Rotterdam
SHP00870,P005,P007,C007,2022-10-17,2022-10-27,2022-10-27,3699.02,Delivered,0.0,True,10.0,2022-10,2022,DB Schenker,Rail,4.2,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Dubai (Jebel Ali) → Busan
SHP00871,P006,P008,C003,2022-11-20,2022-12-07,2022-12-07,2549.72,Delivered,0.0,True,17.0,2022-11,2022,CMA CGM,Ocean,4.1,France,Hamburg,Europe,0.62,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Hamburg → Antwerp
SHP00872,P001,P005,C003,2022-02-25,2022-03-06,2022-03-12,1477.29,Delayed,6.0,False,15.0,2022-02,2022,CMA CGM,Ocean,4.1,France,Shanghai,Asia Pacific,0.92,Critical,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Shanghai → Dubai (Jebel Ali)
SHP00873,P008,P007,C002,2023-05-22,2023-06-11,2023-06-11,6263.04,Delivered,0.0,True,20.0,2023-05,2023,MSC,Ocean,4.3,Switzerland,Antwerp,Europe,0.65,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Antwerp → Busan
SHP00874,P012,P003,C002,2022-12-24,2023-01-03,2023-01-03,2132.02,Delivered,0.0,True,10.0,2022-12,2022,MSC,Ocean,4.3,Switzerland,Long Beach,North America,0.83,High,Rotterdam,Europe,0.68,Medium,0.0,34.7,Long Beach → Rotterdam
SHP00875,P012,P009,C005,2023-07-31,2023-08-20,2023-08-20,3469.49,Delivered,0.0,True,20.0,2023-07,2023,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,New York / NJ,North America,0.8,High,0.0,14.9,Long Beach → New York / NJ
SHP00876,P007,P002,C004,2024-02-26,2024-03-14,2024-03-14,3006.99,Delivered,0.0,True,17.0,2024-02,2024,Evergreen Marine,Ocean,3.8,Taiwan,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,0.0,23.2,Busan → Singapore
SHP00877,P011,P012,C002,2023-02-08,2023-02-27,2023-02-27,4815.15,Delivered,0.0,True,19.0,2023-02,2023,MSC,Ocean,4.3,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Long Beach,North America,0.83,High,0.0,22.8,Tanjung Pelepas → Long Beach
SHP00878,P012,P011,C008,2023-04-10,2023-04-28,2023-04-28,2466.78,Delivered,0.0,True,18.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00879,P011,P010,C008,2022-11-29,2022-12-09,2022-12-09,1721.96,Delivered,0.0,True,10.0,2022-11,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Tanjung Pelepas → Colombo
SHP00880,P011,P005,C006,2024-03-28,2024-04-05,2024-04-05,1981.73,Delivered,0.0,True,8.0,2024-03,2024,FedEx Freight,Air,4.6,USA,Tanjung Pelepas,Asia Pacific,0.6,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Tanjung Pelepas → Dubai (Jebel Ali)
SHP00881,P002,P008,C005,2022-07-02,2022-07-25,2022-07-25,7430.09,Delivered,0.0,True,23.0,2022-07,2022,DHL Global,Air,4.7,Germany,Singapore,Asia Pacific,0.71,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Singapore → Antwerp
SHP00882,P007,P005,C003,2022-05-04,2022-05-14,2022-05-14,2536.41,Delivered,0.0,True,10.0,2022-05,2022,CMA CGM,Ocean,4.1,France,Busan,Asia Pacific,0.78,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,11.9,Busan → Dubai (Jebel Ali)
SHP00883,P005,P012,C010,2022-05-15,2022-06-07,2022-06-07,4801.38,Delivered,0.0,True,23.0,2022-05,2022,COSCO Shipping,Ocean,3.6,China,Dubai (Jebel Ali),Middle East,0.74,Medium,Long Beach,North America,0.83,High,0.0,22.8,Dubai (Jebel Ali) → Long Beach
SHP00884,P008,P005,C010,2023-09-07,2023-09-18,2023-09-25,1882.49,Delayed,7.0,False,18.0,2023-09,2023,COSCO Shipping,Ocean,3.6,China,Antwerp,Europe,0.65,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Antwerp → Dubai (Jebel Ali)
SHP00885,P003,P008,C007,2022-04-06,2022-04-16,2022-04-16,3017.67,Delivered,0.0,True,10.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Rotterdam,Europe,0.68,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Rotterdam → Antwerp
SHP00886,P008,P010,C009,2022-03-27,2022-04-18,2022-04-18,2930.74,Delivered,0.0,True,22.0,2022-03,2022,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Antwerp → Colombo
